Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
21.0,24.995,0.0,575.0,0.003840351,0
20.96333333,24.6,0.0,573.0,0.003770732,0
21.0,24.445,0.0,576.0,0.003755336,0
20.92666667,24.56333333,0.0,577.3333333,0.003756546,0
21.0,24.8,0.0,577.0,0.003810207,0
21.0,24.54,0.0,579.5,0.003770019,0
21.0,25.0,0.0,581.0,0.003841124,0
21.0,25.06333333,0.0,581.3333333,0.003850915,0
21.0,24.795,0.0,575.0,0.003809434,0
20.96333333,24.56666667,0.0,574.3333333,0.003765591,0
20.945,24.9,0.0,579.0,0.003812671,0
21.0,24.34,0.0,580.0,0.003739109,0
21.0,24.745,0.0,576.5,0.003801705,0
21.0,24.2,0.0,577.0,0.003717473,0
20.96333333,24.76333333,0.0,576.3333333,0.00379592,0
21.0,24.445,0.0,579.5,0.003755336,0
21.0,24.26666667,0.0,578.6666667,0.003727776,0
21.0,24.29,0.0,579.0,0.003731382,0
20.89,25.1,0.0,579.0,0.003830424,0
21.0,24.2,0.0,578.0,0.003717473,0
20.945,25.495,0.0,578.5,0.003904349,0
20.945,25.34,0.0,578.5,0.003880464,0
20.89,24.69666667,0.0,586.0,0.0037685,0
20.89,24.29,0.0,583.0,0.003706077,0
20.89,24.245,0.0,577.5,0.00369917,0
20.89,24.65666667,0.0,576.6666667,0.00376236,0
20.89,24.39,0.0,580.0,0.003721425,0
20.89,24.15,0.0,577.0,0.003684589,0
21.0,24.45,0.0,581.0,0.003756109,0
21.0,25.0,0.0,578.6666667,0.003841124,0
20.89,24.945,0.0,577.5,0.003806626,0
20.89,24.6,0.0,578.0,0.003753661,0
20.89,24.6,0.0,578.0,0.003753661,0
20.945,24.4,0.0,583.0,0.003735652,0
20.89,24.73,0.0,579.6666667,0.003773617,0
20.945,24.945,0.0,575.5,0.003819604,0
20.89,24.65,0.0,577.5,0.003761336,0
20.89,24.96333333,0.0,578.0,0.00380944,0
20.89,24.945,0.0,581.5,0.003806626,0
20.89,24.745,0.0,579.5,0.00377592,0
20.89,24.745,0.0,573.5,0.00377592,0
20.9175,24.995,0.0,574.0,0.0038208,0
20.89,24.87,0.0,575.25,0.003795111,0
20.89,24.29,0.0,575.0,0.003706077,0
20.89,24.245,0.0,577.5,0.00369917,0
20.89,24.73,0.0,583.3333333,0.003773617,0
20.96333333,24.63333333,0.0,583.6666667,0.003775872,0
20.945,24.4,0.0,577.5,0.003735652,0
20.945,24.045,0.0,580.0,0.00368098,0
21.0,25.1,0.0,584.0,0.003856584,0
21.0,24.745,0.0,586.0,0.003801705,0
20.89,25.045,0.0,578.0,0.003821979,0
20.89,24.4,0.0,580.0,0.00372296,0
20.92666667,24.72333333,0.0,583.0,0.003781164,0
20.89,24.45,0.0,578.0,0.003730635,0
20.92666667,24.39666667,0.0,580.3333333,0.003730904,0
20.89,24.745,0.0,583.5,0.00377592,0
20.89,24.4,0.0,583.0,0.00372296,0
20.89,24.29,0.0,584.0,0.003706077,0
20.89,24.27,0.0,578.5,0.003703007,0
20.89,24.2,0.0,578.0,0.003692263,0
20.84,24.445,0.0,579.0,0.003718341,0
20.89,24.545,0.0,581.0,0.003745218,0
20.89,24.6,0.0,577.5,0.003753661,0
20.89,24.54,0.0,577.0,0.00374445,0
20.89,24.295,0.0,577.0,0.003706844,0
20.945,24.5,0.0,577.0,0.003751054,0
20.89,23.995,0.0,577.0,0.003660802,0
20.945,24.3,0.0,579.5,0.00372025,0
21.0,24.55,0.0,578.0,0.003771565,0
20.89,24.0,0.0,575.0,0.003661569,0
20.89,24.8,0.0,582.0,0.003784364,0
20.89,24.35,0.0,582.0,0.003715286,0
20.89,24.05,0.0,582.5,0.003669242,0
20.89,24.1,0.0,580.0,0.003676916,0
20.89,24.245,0.0,580.0,0.00369917,0
20.89,24.145,0.0,580.0,0.003683822,0
20.89,24.0,0.0,573.5,0.003661569,0
20.89,24.39,0.0,578.0,0.003721425,0
20.89,24.29,0.0,579.0,0.003706077,0
20.89,24.45,0.0,575.0,0.003730635,0
20.89,24.545,0.0,581.0,0.003745218,0
20.89,24.29,0.0,579.0,0.003706077,0
20.89,24.15,0.0,580.5,0.003684589,0
20.89,24.095,0.0,585.75,0.003676148,0
20.89,24.0,0.0,587.0,0.003661569,0
20.89,24.495,0.0,580.0,0.003737543,0
20.92666667,24.26333333,0.0,578.0,0.003710392,0
20.89,23.945,0.0,575.5,0.003653129,0
20.945,24.145,0.0,581.5,0.003696379,0
20.92666667,24.26333333,0.0,585.3333333,0.003710392,0
20.89,24.445,0.0,583.5,0.003729868,0
20.89,24.695,0.0,581.0,0.003768244,0
20.89,24.395,0.0,579.0,0.003722193,0
20.89,24.15,0.0,581.5,0.003684589,0
21.0,24.6,0.0,581.0,0.003779293,0
20.89,23.995,0.0,574.5,0.003660802,0
20.89,24.26,0.0,584.0,0.003701472,0
20.89,24.245,0.0,581.5,0.00369917,0
20.89,24.09666667,0.0,579.3333333,0.003676404,0
20.89,24.445,0.0,585.0,0.003729868,0
20.89,24.09666667,0.0,580.3333333,0.003676404,0
20.89,24.05,0.0,581.0,0.003669242,0
20.89,24.26,0.0,582.3333333,0.003701472,0
20.89,24.09,0.0,583.5,0.003675381,0
20.89,24.19666667,0.0,579.3333333,0.003691752,0
20.89,24.29,0.0,573.0,0.003706077,0
20.89,24.55,0.0,570.5,0.003745985,0
20.89,24.39666667,0.0,577.0,0.003722449,0
20.89,24.29,0.0,580.0,0.003706077,0
20.89,24.395,0.0,577.5,0.003722193,0
20.89,24.145,0.0,576.5,0.003683822,0
20.89,24.295,0.0,576.0,0.003706844,0
20.89,24.1,0.0,581.0,0.003676916,0
20.89,24.64,0.0,582.0,0.003759801,0
20.89,24.73333333,0.0,580.6666667,0.003774129,0
20.89,24.7,0.0,578.0,0.003769012,0
20.89,24.76666667,0.0,576.0,0.003779246,0
20.89,24.29,0.0,580.0,0.003706077,0
20.89,24.6,0.0,578.0,0.003753661,0
20.89,24.35,0.0,579.0,0.003715286,0
20.89,24.25,0.0,574.5,0.003699937,0
20.89,24.69666667,0.0,579.0,0.0037685,0
20.89,25.0,0.0,576.0,0.00381507,0
20.89,24.89,0.0,573.0,0.003798181,0
20.89,24.245,0.0,573.5,0.00369917,0
20.89,24.4,0.0,575.5,0.00372296,0
20.89,24.145,0.0,578.0,0.003683822,0
20.89,24.6,0.0,579.5,0.003753661,0
20.89,24.36333333,0.0,582.0,0.003717332,0
20.89,24.06666667,0.0,578.0,0.0036718,0
20.89,24.22666667,0.0,581.3333333,0.003696356,0
20.89,24.34,0.0,583.5,0.003713751,0
20.89,25.5,0.0,585.0,0.003891849,0
20.89,24.495,0.0,578.5,0.003737543,0
20.89,24.445,0.0,567.0,0.003729868,0
20.89,24.1,0.0,577.0,0.003676916,0
20.89,23.89,0.0,580.5,0.003644688,0
20.89,24.29,0.0,580.5,0.003706077,0
20.89,24.445,0.0,577.0,0.003729868,0
20.89,23.995,0.0,577.0,0.003660802,0
20.89,24.245,0.0,574.0,0.00369917,0
20.89,24.245,0.0,577.0,0.00369917,0
20.84,24.4,0.0,572.0,0.003711456,0
20.89,24.89,0.0,574.0,0.003798181,0
20.89,24.0,0.0,575.5,0.003661569,0
20.89,24.2,0.0,572.5,0.003692263,0
20.89,24.55,0.0,573.0,0.003745985,0
20.84,24.495,0.0,573.5,0.003725993,0
20.89,24.2,0.0,572.5,0.003692263,0
20.84,24.15,0.0,576.0,0.003673204,0
20.84,24.445,0.0,572.5,0.003718341,0
20.84,24.745,0.0,577.0,0.003764251,0
20.79,24.3,0.0,579.5,0.003684729,0
20.89,24.79,0.0,577.0,0.003782829,0
20.84,24.4,0.0,574.0,0.003711456,0
20.89,24.59,0.0,569.5,0.003752125,0
20.89,24.89,0.0,568.0,0.003798181,0
20.89,24.89666667,0.0,571.3333333,0.003799205,0
20.89,24.8,0.0,575.0,0.003784364,0
20.89,24.29,0.0,578.0,0.003706077,0
20.89,24.695,0.0,574.0,0.003768244,0
20.89,24.4,0.0,571.6666667,0.00372296,0
20.89,24.79,0.0,568.0,0.003782829,0
20.89,24.6,0.0,566.5,0.003753661,0
20.85666667,24.65666667,0.0,571.0,0.003754605,0
20.89,24.29,0.0,573.0,0.003706077,0
20.89,24.695,0.0,571.5,0.003768244,0
20.89,24.65,0.0,565.5,0.003761336,0
20.89,24.445,0.0,567.5,0.003729868,0
20.89,24.89,0.0,569.0,0.003798181,0
20.84,24.745,0.0,570.0,0.003764251,0
20.89,24.92666667,0.0,571.0,0.003803811,0
20.89,24.6,0.0,572.0,0.003753661,0
20.89,25.5,0.0,573.0,0.003891849,0
20.84,25.2,0.0,572.0,0.003833893,0
20.79,24.695,0.0,571.5,0.003744985,0
20.89,25.0,0.0,573.5,0.00381507,0
20.79,24.65,0.0,577.0,0.00373812,0
20.79,25.09,0.0,572.0,0.003805253,0
20.79,24.745,0.0,567.5,0.003752613,0
20.82333333,24.76333333,0.0,566.6666667,0.003763171,0
20.84,24.895,0.0,564.5,0.003787208,0
20.79,24.79,0.0,565.0,0.003759479,0
20.79,25.195,0.0,566.5,0.003821276,0
20.79,24.69666667,0.0,569.0,0.003745239,0
20.79,24.9,0.0,571.3333333,0.003776262,0
20.79,25.03,0.0,570.3333333,0.003796098,0
20.79,25.15,0.0,570.0,0.003814409,0
20.79,25.6,0.0,571.0,0.003883085,0
20.79,25.09666667,0.0,563.3333333,0.00380627,0
20.89,24.79,0.0,566.0,0.003782829,0
20.79,25.05,0.0,564.5,0.003799149,0
20.79,24.96666667,0.0,566.0,0.003786434,0
20.84,24.995,0.0,564.5,0.003802514,0
20.79,24.995,0.0,561.5,0.003790757,0
20.79,24.7,0.0,561.0,0.003745748,0
20.79,25.645,0.0,558.5,0.003889953,0
20.79,25.0,0.0,559.0,0.00379152,0
20.79,25.1,0.0,560.0,0.003806779,0
20.79,24.945,0.0,551.0,0.003783128,0
20.79,25.29,0.0,556.0,0.003835773,0
20.79,24.83,0.0,557.0,0.003765582,0
20.79,25.045,0.0,560.5,0.003798386,0
20.79,25.49,0.0,559.0,0.003866296,0
20.79,25.85,0.0,557.5,0.003921244,0
20.79,25.645,0.0,555.5,0.003889953,0
20.745,25.995,0.0,566.0,0.003932398,0
20.745,24.995,0.0,560.5,0.003780204,0
20.73,25.06666667,0.0,557.3333333,0.003787586,0
20.7,25.39,0.0,555.0,0.003829616,0
20.7,25.1,0.0,552.6666667,0.003785608,0
20.7,25.05,0.0,546.5,0.003778021,0
20.7,25.145,0.0,550.5,0.003792436,0
20.7,25.1,0.0,555.0,0.003785608,0
20.7,25.5,0.0,558.0,0.00384631,0
20.7,25.56666667,0.0,553.0,0.003856428,0
20.7,25.65,0.0,553.0,0.003869076,0
20.7,25.795,0.0,552.0,0.003891084,0
20.7,25.53333333,0.0,553.6666667,0.003851369,0
20.7,25.5,0.0,551.0,0.00384631,0
20.7,25.445,0.0,549.5,0.003837962,0
20.7,25.29333333,0.0,546.6666667,0.003814946,0
20.7,25.445,0.0,548.0,0.003837962,0
20.76,25.19666667,0.0,553.3333333,0.003814434,0
20.79,25.295,0.0,553.5,0.003836536,0
20.7,25.13333333,0.0,554.3333333,0.003790666,0
20.7,25.245,0.0,551.5,0.003807611,0
20.7,25.7,0.0,551.0,0.003876665,0
20.7,25.695,0.0,553.0,0.003875906,0
20.7,25.29,0.0,544.0,0.00381444,0
20.7,25.29,0.0,540.0,0.00381444,0
20.7,25.475,0.0,542.25,0.003842515,0
20.7,25.29,0.0,546.0,0.00381444,0
20.65,25.4,0.0,550.0,0.003819275,0
20.7,25.395,0.0,550.5,0.003830374,0
20.7,25.5,0.0,547.0,0.00384631,0
20.7,25.39,0.0,544.0,0.003829616,0
20.7,25.5,0.0,541.0,0.00384631,0
20.65,25.59,0.0,547.0,0.003848021,0
20.6,25.445,0.0,541.5,0.003814236,0
20.65,25.445,0.0,542.5,0.003826083,0
20.65,25.395,0.0,548.0,0.003818518,0
20.65,25.645,0.0,546.0,0.003856343,0
20.65,25.42,0.0,543.25,0.003822301,0
20.7,25.29,0.0,544.0,0.00381444,0
20.7,25.29,0.0,542.5,0.00381444,0
20.7,25.43,0.0,540.3333333,0.003835686,0
20.7,25.6,0.0,543.0,0.003861487,0
20.7,25.53,0.0,546.3333333,0.003850863,0
20.7,25.6,0.0,545.0,0.003861487,0
20.7,25.495,0.0,542.5,0.003845551,0
20.79,25.295,0.0,535.0,0.003836536,0
20.79,25.3925,0.0,538.0,0.003851415,0
20.79,25.54,0.0,539.5,0.003873927,0
20.84,25.445,0.0,541.0,0.003871399,0
20.89,25.19666667,0.0,542.0,0.003845267,0
20.89,25.1,0.0,535.0,0.003830424,0
20.89,25.15,0.0,542.0,0.003838102,0
20.96333333,25.03333333,0.0,534.0,0.003837563,0
21.0,25.0,0.0,532.0,0.003841124,0
21.0,25.0,0.0,534.5,0.003841124,0
21.0,25.03333333,0.0,537.6666667,0.003846277,0
20.945,25.0,0.0,539.0,0.003828077,0
20.96333333,25.03333333,0.0,540.0,0.003837563,0
20.89,25.05,0.0,537.0,0.003822747,0
20.89,25.05,0.0,540.0,0.003822747,0
20.945,25.1,0.0,536.0,0.003843484,0
20.945,25.1,0.0,532.5,0.003843484,0
20.96333333,25.1,0.0,532.0,0.003847847,0
20.945,25.1,0.0,540.0,0.003843484,0
20.89,25.1,0.0,539.0,0.003830424,0
20.96333333,25.19666667,0.0,539.3333333,0.003862758,0
21.0,25.16666667,0.0,531.3333333,0.003866891,0
21.0,25.1,0.0,525.0,0.003856584,0
21.0,25.1,0.0,528.0,0.003856584,0
20.89,25.39,0.0,533.0,0.003874956,0
20.945,25.2,0.0,530.5,0.003858892,0
20.9175,25.2,0.0,531.5,0.003852331,0
20.89,25.2,0.0,532.0,0.003845779,0
20.89,25.2,0.0,530.3333333,0.003845779,0
20.89,25.2,0.0,529.0,0.003845779,0
20.89,25.39666667,0.0,527.3333333,0.00387598,0
20.89,25.39,0.0,529.0,0.003874956,0
20.89,25.29,0.0,524.0,0.003859599,0
20.89,25.39,0.0,529.0,0.003874956,0
20.89,25.395,0.0,527.5,0.003875724,0
20.89,25.34,0.0,529.0,0.003867278,0
20.89,25.54,0.0,530.0,0.003897992,0
20.89,25.39,0.0,527.0,0.003874956,0
20.89,25.39,0.0,528.0,0.003874956,0
20.89,25.35666667,0.0,526.0,0.003869837,0
20.89,25.34,0.0,526.5,0.003867278,0
20.89,25.495,0.0,523.5,0.003891081,0
20.85666667,25.35666667,0.0,525.0,0.003861859,0
20.89,25.39,0.0,526.0,0.003874956,0
20.85666667,25.35666667,0.0,530.6666667,0.003861859,0
20.89,25.39,0.0,532.0,0.003874956,0
20.84,25.495,0.0,528.5,0.003879054,0
20.79,25.445,0.0,526.0,0.003859428,0
20.79,25.56333333,0.0,525.6666667,0.003877488,0
20.79,25.39,0.0,518.5,0.003851034,0
20.79,25.46333333,0.0,522.0,0.003862226,0
20.89,25.5,0.0,524.0,0.003891849,0
20.79,25.7725,0.0,527.3333333,0.003909414,0
20.79,25.55,0.0,523.6666667,0.003875453,0
20.79,25.6,0.0,523.0,0.003883085,0
20.79,25.695,0.0,524.5,0.003897585,0
20.79,25.89666667,0.0,524.0,0.003928368,0
20.79,25.5,0.0,523.0,0.003867822,0
20.79,25.5,0.0,519.0,0.003867822,0
20.79,25.75,0.0,518.0,0.00390598,0
20.84,25.7,0.0,514.0,0.00391044,0
20.89,25.89,0.0,515.5,0.003951749,0
20.89,25.745,0.0,518.0,0.003929477,0
21.0,25.6,0.0,519.0,0.003933894,0
21.0,25.7,0.0,524.0,0.003949358,0
21.0,25.495,0.0,523.0,0.003917657,0
21.0,25.495,0.0,520.0,0.003917657,0
21.0,25.6,0.0,519.0,0.003933894,0
21.0,25.495,0.0,519.0,0.003917657,0
21.0,25.29,0.0,518.0,0.003885959,0
21.0,25.5,0.0,523.0,0.00391843,0
21.0,25.39,0.0,523.0,0.003901421,0
21.0,25.53,0.0,527.6666667,0.003923069,0
20.945,25.6,0.0,524.0,0.00392053,0
20.89,25.65,0.0,521.5,0.003914886,0
20.92666667,25.73333333,0.0,522.6666667,0.00393661,0
20.89,25.6,0.0,524.0,0.003907207,0
20.89,25.6,0.0,524.0,0.003907207,0
20.89,25.695,0.0,524.0,0.003921798,0
20.84,25.65,0.0,520.5,0.003902785,0
20.79,25.66666667,0.0,518.0,0.00389326,0
20.79,25.66666667,0.0,520.0,0.00389326,0
20.79,25.745,0.0,520.0,0.003905217,0
20.79,25.7,0.0,520.5,0.003898348,0
20.79,25.76333333,0.0,521.6666667,0.003908015,0
20.79,25.745,0.0,526.5,0.003905217,0
20.79,25.795,0.0,519.5,0.003912849,0
20.79,25.895,0.0,520.5,0.003928114,0
20.89,25.945,0.0,517.0,0.003960198,0
20.79,25.6,0.0,515.0,0.003883085,0
20.84,25.65,7.0,512.5,0.003902785,0
20.945,25.6,14.0,512.0,0.00392053,0
20.945,25.6,14.0,516.5,0.00392053,0
21.0,25.5,14.0,522.0,0.00391843,0
21.0,25.5,14.0,522.0,0.00391843,0
21.0,25.6,14.0,520.5,0.003933894,0
21.0,25.445,14.0,518.0,0.003909926,0
21.0,25.39,14.0,522.6666667,0.003901421,0
21.0,25.39,14.0,522.0,0.003901421,0
21.0,25.39,9.333333333,522.0,0.003901421,0
21.0,25.39,9.333333333,515.3333333,0.003901421,0
21.0,25.39,14.0,515.5,0.003901421,0
20.96333333,25.53333333,9.333333333,516.3333333,0.003914695,0
21.0,25.6,14.0,521.0,0.003933894,0
20.92666667,25.56666667,13.33333333,518.3333333,0.003910954,0
20.89,25.6,6.0,516.5,0.003907207,0
20.89,25.6,6.0,514.3333333,0.003907207,0
20.89,25.65,6.0,513.5,0.003914886,0
20.89,25.89,6.0,515.0,0.003951749,0
20.89,25.7,24.0,513.0,0.003922566,0
20.89,25.6,24.0,512.0,0.003907207,0
20.84,25.65,18.5,514.0,0.003902785,0
20.84,25.65,7.5,516.0,0.003902785,0
20.89,25.7,9.0,512.0,0.003922566,0
20.89,25.6,13.0,514.5,0.003907207,0
21.0,25.65,11.0,515.5,0.003941626,0
21.0,25.76,15.0,510.0,0.003958637,0
21.03333333,25.6,15.0,516.0,0.003942013,0
21.05,25.5,17.0,518.5,0.003930566,0
21.1,25.34,14.0,519.0,0.00391784,0
21.16666667,25.29333333,23.66666667,520.0,0.003926722,0
21.2,25.295,31.0,518.0,0.003935076,0
21.23,25.23,23.66666667,515.3333333,0.003932179,0
21.23,25.2,23.66666667,513.6666667,0.003927474,0
21.29,25.2,31.0,519.0,0.003942048,0
21.2,25.2,19.0,519.0,0.003920204,0
21.2,25.29,19.0,513.0,0.003934293,0
21.2,25.29,19.0,520.5,0.003934293,0
21.2,25.23,19.0,518.3333333,0.003924901,0
21.16666667,25.2,19.0,516.0,0.003912141,0
21.1,25.29,19.0,519.0,0.003910061,0
21.15,25.34,37.0,514.0,0.003929964,0
21.2,25.2,37.0,516.0,0.003920204,0
21.2,25.2,37.0,513.0,0.003920204,0
21.2,25.2,30.66666667,512.0,0.003920204,0
21.2,25.15,33.5,511.0,0.003912377,0
21.2,25.2,33.0,515.0,0.003920204,0
21.2,25.245,42.0,516.5,0.003927249,0
21.2,25.2,53.0,518.0,0.003920204,0
21.23,25.29333333,49.66666667,515.3333333,0.003942112,0
21.245,25.245,58.5,514.0,0.003938177,0
21.26,25.23,56.66666667,512.0,0.003939469,0
21.29,25.295,58.5,509.0,0.003957003,0
21.29,25.26333333,64.66666667,510.0,0.003952018,0
21.29,25.345,328.5,519.0,0.003964875,1
21.29,25.49666667,499.3333333,525.0,0.003988753,0
21.29,25.46333333,510.3333333,528.6666667,0.003983505,0
21.29,25.42666667,506.6666667,536.0,0.003977732,1
21.29,25.7,511.0,532.6666667,0.004020769,1
21.32333333,25.6,502.0,536.0,0.004013271,1
21.39,25.6,520.0,538.6666667,0.004029812,1
21.5,25.84,491.0,540.0,0.004095523,1
21.5,25.65,508.0,549.0,0.004065212,1
21.5,25.65,508.0,549.5,0.004065212,1
21.575,25.625,511.5,547.0,0.004080035,1
21.56666667,25.6,497.0,549.0,0.004073936,1
21.575,25.8975,496.0,560.0,0.00412371,1
21.63333333,26.13333333,507.6666667,577.3333333,0.004176492,1
21.63333333,25.86333333,509.6666667,579.0,0.004133056,1
21.6,25.7,530.0,570.0,0.004098361,1
21.675,25.8675,528.0,573.75,0.004144344,1
21.7,25.84,516.0,578.5,0.004146284,1
21.7,25.865,534.0,585.5,0.004150322,1
21.7,25.865,539.25,587.25,0.004150322,1
21.79,25.79,541.0,585.0,0.004161185,1
21.79,25.89333333,559.0,584.3333333,0.00417797,1
21.79,25.89,566.3333333,589.0,0.004177428,1
21.865,25.9475,556.0,588.25,0.004206122,1
21.82333333,25.92666667,565.0,588.0,0.004191969,1
21.89,25.84,583.0,588.0,0.00419502,1
21.89,25.6975,570.25,587.0,0.00417173,1
21.89,25.7,572.0,585.0,0.004172139,1
21.9175,25.7,589.0,579.0,0.004179195,1
21.96333333,25.76,585.3333333,582.6666667,0.00420083,1
21.945,25.89,592.5,585.5,0.004217421,1
22.025,25.7225,591.5,590.0,0.004210589,1
22.06666667,25.63333333,608.0,588.6666667,0.004206641,1
22.1,25.575,606.5,586.5,0.004205598,1
22.13333333,25.46333333,602.0,586.6666667,0.004195684,1
22.175,25.445,602.0,587.75,0.004203371,1
22.2225,25.4175,608.25,590.0,0.004211045,1
22.2225,25.3175,620.75,587.25,0.004194365,1
22.2,25.2,644.0,587.0,0.004169014,1
22.2675,25.175,629.5,579.0,0.004182118,1
22.29,25.2,660.0,578.5,0.004192075,1
22.315,25.2,642.5,581.25,0.0041985,1
22.32333333,25.2,635.3333333,579.0,0.004200644,1
22.34,25.175,652.75,586.0,0.004200735,1
22.35666667,25.13333333,661.6666667,582.0,0.004198019,1
22.35666667,25.16666667,682.0,575.6666667,0.004203624,1
22.4175,25.1,667.0,584.25,0.004208058,1
22.39,25.05,686.0,584.5,0.004192554,1
22.39,24.99666667,671.3333333,586.3333333,0.004183568,1
22.5,25.025,699.0,585.25,0.004216633,1
22.5,25.1,714.5,578.5,0.004229356,1
22.5,25.05,705.5,580.5,0.004220874,1
22.5,24.9175,1021.25,577.5,0.004198397,1
22.5,24.84,717.0,577.0,0.004185251,1
22.5,24.815,726.5,572.0,0.004181011,1
22.55,24.8675,734.0,574.25,0.004202749,1
22.55,24.89,757.0,581.5,0.004206577,1
22.6,24.7,738.25,568.0,0.00418703,1
22.575,24.82,740.0,569.0,0.004201084,1
22.6,24.93,734.0,577.3333333,0.004226284,1
22.6,24.9725,748.75,583.25,0.004233537,1
22.63333333,24.89,732.0,587.6666667,0.004228062,1
22.65,24.8975,726.75,585.0,0.004233654,0
22.66666667,24.99666667,737.0,594.0,0.004254963,0
22.7,24.9725,723.5,598.0,0.004259487,0
22.7,25.0,707.0,595.5,0.00426421,0
22.7225,25.175,720.5,604.5,0.004300171,0
22.7225,25.0475,714.5,613.0,0.004278243,0
22.79,24.945,743.0,604.5,0.004278213,1
22.73,24.96333333,725.0,610.0,0.004265722,1
22.79,24.8925,717.75,608.25,0.004269147,1
22.79,24.7225,723.5,593.0,0.004239792,1
22.82333333,24.86,727.0,587.0,0.004272218,1
22.84,24.945,720.5,595.75,0.004291289,1
22.85666667,24.85666667,725.0,596.3333333,0.004280339,1
22.89,24.865,722.25,598.5,0.0042905,1
22.9975,24.7225,738.5,600.0,0.004293795,1
23.05,24.845,733.0,601.75,0.004329047,1
23.13333333,24.53,741.6666667,602.3333333,0.00429553,1
23.245,24.6,743.75,603.75,0.004337251,1
23.29,24.5,746.5,607.5,0.004331337,1
23.29,24.315,750.0,603.5,0.004298405,1
23.29,24.39,750.0,603.5,0.004311756,1
23.29,24.34,739.25,605.0,0.004302855,1
23.29,24.23,750.0,610.0,0.004283275,1
23.29,24.2675,750.0,606.5,0.00428995,1
23.26,24.39333333,750.0,603.6666667,0.004304488,1
23.245,24.2425,752.5,604.5,0.004273787,1
23.26,24.29,767.0,603.6666667,0.004286128,1
23.29,24.26,759.6666667,600.0,0.004288615,1
23.245,24.245,752.5,600.5,0.004274231,1
23.26,24.26,763.3333333,604.3333333,0.004280797,1
23.23,24.29333333,765.6666667,607.3333333,0.004278904,1
23.245,24.4725,763.25,610.75,0.004314615,1
23.2675,24.4725,778.5,615.25,0.004320525,1
23.26,24.39,774.0,607.3333333,0.004303895,1
23.29,24.3675,783.0,608.5,0.00430775,1
23.29,24.46333333,774.0,607.6666667,0.00432481,1
23.29,24.42666667,762.0,610.0,0.004318283,1
23.29,24.5225,774.0,609.0,0.004335343,1
23.29,24.575,783.0,617.5,0.004344689,1
23.34,24.6,783.0,620.0,0.004362383,1
23.315,24.4725,792.0,619.0,0.004333024,1
23.39,24.34,774.0,607.5,0.004329093,1
23.29,24.43,786.0,606.0,0.004318876,1
23.29,24.525,796.5,614.0,0.004335788,1
23.29,24.3925,792.0,616.0,0.004312201,1
23.29,24.365,792.0,614.0,0.004307305,1
23.29,24.46333333,798.0,610.6666667,0.00432481,1
23.29,24.575,796.5,610.0,0.004344689,1
23.32333333,24.56666667,780.0,615.3333333,0.004352018,1
23.34,24.6,774.0,622.25,0.004362383,1
23.39,24.745,774.0,633.0,0.004401636,1
23.365,24.7925,790.25,645.25,0.004403449,1
23.35666667,24.92666667,792.0,651.3333333,0.004425205,1
23.39,24.945,774.0,659.75,0.004437466,1
23.39,24.8225,776.75,660.3333333,0.00441552,1
23.39,24.75,774.0,647.4,0.004402532,1
23.39,24.56666667,774.0,638.6666667,0.004369691,1
23.4175,24.925,783.0,643.5,0.004441299,1
23.445,24.9725,785.75,649.0,0.004457266,1
23.39,25.0,774.0,660.0,0.00444732,1
23.4725,25.175,783.0,674.25,0.004501185,1
23.46333333,25.33333333,792.0,679.0,0.004527178,1
23.4725,25.575,785.75,697.75,0.004573229,1
23.5,25.495,774.0,701.0,0.004566441,1
23.5,25.2,785.75,703.25,0.00451322,1
23.5,25.345,788.5,696.5,0.004539378,1
23.5,25.6,788.5,698.5,0.004585386,1
23.525,25.3175,786.75,717.0,0.004541307,1
23.575,25.2675,795.75,716.0,0.004546053,1
23.6,25.245,803.0,707.0,0.004548873,1
23.575,25.315,785.0,700.5,0.004554662,1
23.6,25.35666667,785.0,701.3333333,0.004569142,1
23.6,25.39,785.0,702.0,0.004575193,1
23.6,25.4725,785.0,706.6666667,0.004590169,1
23.6,25.42666667,795.25,709.25,0.004581849,1
23.65,25.445,792.5,716.75,0.004599111,1
23.625,25.4175,779.0,715.5,0.00458714,1
23.65,25.39,779.0,705.5,0.004589097,1
23.65,25.445,788.0,707.25,0.004599111,1
23.7,25.66666667,785.0,709.3333333,0.004653571,1
23.675,25.575,797.0,715.0,0.0046298,1
23.7,25.445,792.5,720.0,0.004613083,1
23.7,25.5,797.0,720.0,0.004623128,1
23.7225,25.5225,792.5,714.5,0.004633557,1
23.745,25.39,779.0,710.0,0.004615616,1
23.7,25.39,791.0,707.6666667,0.004603038,1
23.7,25.39,792.5,703.5,0.004603038,1
23.7225,25.39,797.0,710.75,0.004609323,1
23.7,25.29333333,797.0,705.6666667,0.004585383,1
23.79,25.34,797.0,704.5,0.004619043,1
23.745,25.365,801.25,707.5,0.004611038,1
23.79,25.315,801.25,706.0,0.004614453,1
23.79,25.29,802.6666667,699.3333333,0.004609862,1
23.79,25.315,797.0,700.25,0.004614453,1
23.79,25.35666667,802.6666667,701.6666667,0.004622104,1
23.79,25.34,797.0,701.0,0.004619043,1
23.79,25.39,803.2,700.3,0.004628225,1
23.84,25.34,809.4,699.6,0.004633061,1
23.865,25.34,805.25,702.0,0.004640084,1
23.89,25.34,793.5,702.0,0.004647116,1
23.89,25.53,808.0,706.3333333,0.004682223,1
